id,author,chapter,class_name,creation_time_stamp,edit_time_stamp,folder,question_text,subject
11467,ncert12maths,Differential Equations,12,20-08-2021 13.35,20-08-2021 13.35,NCERT Exemplar,"<p>Solution of the differential equation&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mrow><mi>d</mi>&nbsp;<mi>y</mi>&nbsp;</mrow><mrow><mi>d</mi>&nbsp;<mi>x</mi>&nbsp;</mrow></mfrac><mo>+</mo>&nbsp;<mfrac><mi>y</mi>&nbsp;<mi>x</mi>&nbsp;</mfrac><mo>=</mo>&nbsp;<mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;</math>&nbsp;is :</p>",
11468,ncert12maths,Differential Equations,12,20-08-2021 13.35,20-08-2021 13.35,NCERT Exemplar,"<p>The general solution of the differential equation&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<msup><mi>e</mi>&nbsp;<mrow><mi>x</mi>&nbsp;</mrow></msup><mo>+</mo>&nbsp;<mn>1</mn>&nbsp;<mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow><mi>y</mi>&nbsp;<mi>d</mi>&nbsp;<mi>y</mi>&nbsp;<mo>=</mo>&nbsp;<mo stretchy=""false"">(</mo>&nbsp;<mi>y</mi>&nbsp;<mo>+</mo>&nbsp;<mn>1</mn>&nbsp;<mo stretchy=""false"">)</mo>&nbsp;<msup><mi>e</mi>&nbsp;<mrow><mi>x</mi>&nbsp;</mrow></msup><mi>d</mi>&nbsp;<mi>x</mi>&nbsp;</math>&nbsp;is:</p>",
11469,ncert12maths,Differential Equations,12,20-08-2021 13.35,20-08-2021 13.35,NCERT Exemplar,"<p>General solution of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mrow><mi>d</mi>&nbsp;<mi>y</mi>&nbsp;</mrow><mrow><mi>d</mi>&nbsp;<mi>x</mi>&nbsp;</mrow></mfrac><mo>+</mo>&nbsp;<mi>y</mi>&nbsp;<mi>tan</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;<mo>=</mo>&nbsp;<mi>sec</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;</math>&nbsp;is :</p>",
11470,ncert12maths,Differential Equations,12,20-08-2021 13.35,20-08-2021 13.35,NCERT Exemplar,"<p>The solution of the differential equation&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mrow><mi>d</mi>&nbsp;<mi>y</mi>&nbsp;</mrow><mrow><mi>d</mi>&nbsp;<mi>x</mi>&nbsp;</mrow></mfrac><mo>=</mo>&nbsp;<msup><mi>e</mi>&nbsp;<mrow><mi>x</mi>&nbsp;<mo>−</mo>&nbsp;<mi>y</mi>&nbsp;</mrow></msup><mo>+</mo>&nbsp;<msup><mi>x</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup><msup><mi>e</mi>&nbsp;<mrow><mi>y</mi>&nbsp;</mrow></msup></math>is :</p>",
11471,ncert12maths,Differential Equations,12,20-08-2021 13.35,20-08-2021 13.35,NCERT Exemplar,"<p>The solution of the differential equation&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mrow><mi>d</mi>&nbsp;<mi>y</mi>&nbsp;</mrow><mrow><mi>d</mi>&nbsp;<mi>x</mi>&nbsp;</mrow></mfrac><mo>+</mo>&nbsp;<mfrac><mrow><mn>2</mn>&nbsp;<mi>x</mi>&nbsp;<mi>y</mi>&nbsp;</mrow><mrow><mn>1</mn>&nbsp;<mo>+</mo>&nbsp;<msup><mi>x</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup></mrow></mfrac><mo>=</mo>&nbsp;<mfrac><mn>1</mn>&nbsp;<msup><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mn>1</mn>&nbsp;<mo>+</mo>&nbsp;<msup><mi>x</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow><mrow><mn>2</mn>&nbsp;</mrow></msup></mfrac></math>is :</p>",
11472,ncert12maths,Vector Algebra,12,20-08-2021 15.47,20-08-2021 15.47,NCERT Exemplar,"<p>The vector with initial point&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi mathvariant=""normal"">P</mi>&nbsp;</mrow><mo stretchy=""false"">(</mo>&nbsp;<mn>2</mn>&nbsp;<mo>,</mo>&nbsp;<mo>−</mo>&nbsp;<mn>3</mn>&nbsp;<mo>,</mo>&nbsp;<mn>5</mn>&nbsp;<mo stretchy=""false"">)</mo>&nbsp;</math>and terminal point&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi mathvariant=""normal"">Q</mi>&nbsp;</mrow><mo stretchy=""false"">(</mo>&nbsp;<mn>3</mn>&nbsp;<mo>,</mo>&nbsp;<mo>−</mo>&nbsp;<mn>4</mn>&nbsp;<mo>,</mo>&nbsp;<mn>7</mn>&nbsp;<mo stretchy=""false"">)</mo>&nbsp;</math>&nbsp;is</p>",
11473,ncert12maths,Vector Algebra,12,20-08-2021 15.47,20-08-2021 15.47,NCERT Exemplar,"<p>The projection of vector&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo>=</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>−</mo>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>along&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>b</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo>=</mo>&nbsp;<mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>is</p>",
11474,ncert12maths,Vector Algebra,12,20-08-2021 15.47,20-08-2021 15.47,NCERT Exemplar,"<p>If&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow></math>&nbsp;and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>b</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow></math>&nbsp;are unit vectors, then what is the angle between&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow></math>&nbsp;and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>b</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow></math>&nbsp;for&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msqrt><mn>3</mn>&nbsp;</msqrt><mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo>−</mo>&nbsp;<mrow><mover><mi>b</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow></math>&nbsp;to be a unit vector?</p>",
11475,ncert12maths,Vector Algebra,12,20-08-2021 15.47,20-08-2021 15.47,NCERT Exemplar,"<p>The unit vector perpendicular to the vectors&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>−</mo>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>&nbsp;forming a right handed system is</p>",
11476,ncert12maths,Vector Algebra,12,20-08-2021 15.47,20-08-2021 15.47,NCERT Exemplar,"<p>&nbsp;The 2 vectors&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>&nbsp;and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>3</mn>&nbsp;<mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>−</mo>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mn>4</mn>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>&nbsp;represents the two sides&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi mathvariant=""normal"">A</mi>&nbsp;<mi mathvariant=""normal"">B</mi>&nbsp;</mrow></math>&nbsp;and AC, respectively of a&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi mathvariant=""normal"">Δ</mi>&nbsp;<mrow><mi mathvariant=""normal"">A</mi>&nbsp;<mi mathvariant=""normal"">B</mi>&nbsp;<mi mathvariant=""normal"">C</mi>&nbsp;</mrow></math>. The length of the median through&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi mathvariant=""normal"">A</mi>&nbsp;</mrow></math>&nbsp;is</p>",
11477,ncert12maths,Vector Algebra,12,20-08-2021 15.47,20-08-2021 15.47,NCERT Exemplar,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>λ</mi>&nbsp;</math>for which the two vectors&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>2</mn>&nbsp;<mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>−</mo>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>3</mn>&nbsp;<mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mi>λ</mi>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>&nbsp;are perpendicular is</p>",
11478,ncert12maths,Vector Algebra,12,20-08-2021 15.47,20-08-2021 15.47,NCERT Exemplar,"<p>The magnitude of the vector&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>6</mn>&nbsp;<mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mn>3</mn>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>&nbsp;is</p>",
11479,ncert12maths,Vector Algebra,12,20-08-2021 15.47,20-08-2021 15.47,NCERT Exemplar,"<p>The angle between the vectors&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>−</mo>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>−</mo>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>&nbsp;is</p>",
11480,ncert12maths,Vector Algebra,12,20-08-2021 15.47,20-08-2021 15.47,NCERT Exemplar,"<p>If&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo stretchy=""false"">|</mo>&nbsp;<mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mrow><mo stretchy=""false"">|</mo>&nbsp;</mrow><mo>=</mo>&nbsp;<mn>8</mn>&nbsp;<mo>,</mo>&nbsp;<mrow><mo stretchy=""false"">|</mo>&nbsp;</mrow><mrow><mover><mi>b</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mrow><mo stretchy=""false"">|</mo>&nbsp;</mrow><mo>=</mo>&nbsp;<mn>3</mn>&nbsp;</math>and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo stretchy=""false"">|</mo>&nbsp;<mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo>×</mo>&nbsp;<mrow><mover><mi>b</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mrow><mo stretchy=""false"">|</mo>&nbsp;</mrow><mo>=</mo>&nbsp;<mn>12</mn>&nbsp;</math>, then value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo>⋅</mo>&nbsp;<mrow><mover><mi>b</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow></math>&nbsp;is</p>",
11481,ncert12maths,Vector Algebra,12,20-08-2021 15.47,20-08-2021 15.47,NCERT Exemplar,"<p>&nbsp;If&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo stretchy=""false"">|</mo>&nbsp;<mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mrow><mo stretchy=""false"">|</mo>&nbsp;</mrow><mo>=</mo>&nbsp;<mn>3</mn>&nbsp;</math>&nbsp;and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;<mo>≤</mo>&nbsp;<mi>k</mi>&nbsp;<mo>≤</mo>&nbsp;<mn>2</mn>&nbsp;</math>, then&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo stretchy=""false"">|</mo>&nbsp;<mi>k</mi>&nbsp;<mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo stretchy=""false"">|</mo>&nbsp;</math>lies in the interval</p>",
11482,ncert12maths,Vector Algebra,12,20-08-2021 15.47,20-08-2021 15.47,NCERT Exemplar,"<p>The position vector of the point which divides the join of points with position vectors&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mrow><mover><mi>b</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow></math>and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>2</mn>&nbsp;<mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo>−</mo>&nbsp;<mrow><mover><mi>b</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow></math>&nbsp;in the ratio&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>1</mn>&nbsp;<mo>:</mo>&nbsp;<mn>2</mn>&nbsp;</math>is</p>",
11483,ncert12maths,Vector Algebra,12,20-08-2021 15.47,20-08-2021 15.47,NCERT Exemplar,"<p>The area of the parallelogram whose adjacent sides are&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>&nbsp;and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>2</mn>&nbsp;<mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>&nbsp;is</p>",
11484,ncert12maths,Vector Algebra,12,21-08-2021 4.21,21-08-2021 4.21,NCERT Exemplar,"<p>The vectors from origin to the points&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi mathvariant=""normal"">A</mi>&nbsp;</mrow></math>&nbsp;and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi mathvariant=""normal"">B</mi>&nbsp;</mrow></math>&nbsp;are&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo>=</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>−</mo>&nbsp;<mn>3</mn>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>&nbsp;and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>b</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo>=</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mn>3</mn>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>, respectively, then the area of triangle&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi mathvariant=""normal"">O</mi>&nbsp;<mi mathvariant=""normal"">A</mi>&nbsp;<mi mathvariant=""normal"">B</mi>&nbsp;</mrow></math>&nbsp;is</p>",
11485,ncert12maths,Vector Algebra,12,21-08-2021 4.21,21-08-2021 4.21,NCERT Exemplar,"<p>The angle between two vectors&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow></math>&nbsp;and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>b</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow></math>&nbsp;with magnitudes&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msqrt><mn>3</mn>&nbsp;</msqrt></math>and 4 , respectively, and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo>⋅</mo>&nbsp;<mrow><mover><mi>b</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo>=</mo>&nbsp;<mn>2</mn>&nbsp;<msqrt><mn>3</mn>&nbsp;</msqrt></math>&nbsp;is<br>&nbsp;</p>",
11486,ncert12maths,Vector Algebra,12,21-08-2021 4.21,21-08-2021 4.21,NCERT Exemplar,"<p>The vector having initial and terminal points as&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo stretchy=""false"">(</mo>&nbsp;<mn>2</mn>&nbsp;<mo>,</mo>&nbsp;<mn>5</mn>&nbsp;<mo>,</mo>&nbsp;<mn>0</mn>&nbsp;<mo stretchy=""false"">)</mo>&nbsp;</math>&nbsp;and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo stretchy=""false"">(</mo>&nbsp;<mo>−</mo>&nbsp;<mn>3</mn>&nbsp;<mo>,</mo>&nbsp;<mn>7</mn>&nbsp;<mo>,</mo>&nbsp;<mn>4</mn>&nbsp;<mo stretchy=""false"">)</mo>&nbsp;</math>, respectively is<br>&nbsp;</p>",
11487,ncert12maths,Vector Algebra,12,21-08-2021 4.21,21-08-2021 4.21,NCERT Exemplar,"<p>Find the value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>λ</mi>&nbsp;</math>&nbsp;such that the vectors&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo>=</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mi>λ</mi>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>&nbsp;and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>b</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo>=</mo>&nbsp;<mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mn>3</mn>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>&nbsp;are orthogonal</p>",
11488,ncert12maths,Vector Algebra,12,21-08-2021 4.21,21-08-2021 4.21,NCERT Exemplar,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>λ</mi>&nbsp;</math>&nbsp;for which the vectors&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>3</mn>&nbsp;<mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>−</mo>&nbsp;<mn>6</mn>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>&nbsp;and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>2</mn>&nbsp;<mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>−</mo>&nbsp;<mn>4</mn>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mi>λ</mi>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>&nbsp;are parallel is<br>&nbsp;</p>",
11489,ncert12maths,Vector Algebra,12,21-08-2021 4.21,21-08-2021 4.21,NCERT Exemplar,"<p>The position vector of the point which divides the join of points&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>2</mn>&nbsp;<mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo>−</mo>&nbsp;<mn>3</mn>&nbsp;<mrow><mover><mi>b</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow></math>&nbsp;and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mrow><mover><mi>b</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow></math>&nbsp;in the ratio&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>3</mn>&nbsp;<mo>:</mo>&nbsp;<mn>1</mn>&nbsp;</math>&nbsp;is<br>&nbsp;</p>",
11490,ncert12maths,Vector Algebra,12,21-08-2021 4.21,21-08-2021 4.21,NCERT Exemplar,"<p>The vector in the direction of the vector&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>−</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>&nbsp;that has magnitude 9 is</p>",
11491,ncert12maths,Vector Algebra,12,21-08-2021 4.43,21-08-2021 4.43,NCERT Exemplar,"<p>The number of vectors of unit length perpendicular to the vectors&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>a</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo>=</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mover><mi>i</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>&nbsp;and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mover><mi>b</mi>&nbsp;<mo stretchy=""false"">→</mo>&nbsp;</mover></mrow><mo>=</mo>&nbsp;<mrow><mover><mi>j</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow><mo>+</mo>&nbsp;<mrow><mover><mi>k</mi>&nbsp;<mo stretchy=""false"">^</mo>&nbsp;</mover></mrow></math>&nbsp;is</p>",
